udi,product_id,machine_type,factory_section,shift,air_temperature_K,process_temperature_K,temperature_difference,humidity_percent,rotational_speed_rpm,torque_Nm,pressure_bar,tool_wear_min,vibration_level,operational_hours,energy_consumption_kwh,maintenance_history,stress_score,machine_failure,failure_type
7995,L55174,L,Testing,Morning,301.0,312.3,11.300000000000011,56,1424,43.5,3.0,136,Medium,4683.0,24.16,Average,61.944,0,
7996,L55175,L,Testing,Evening,301.0,312.2,11.199999999999989,51,1776,28.8,5.78,138,Low,11894.0,50.96,Good,51.1488,0,
7997,M22856,M,Packaging,Night,301.0,312.2,11.199999999999989,78,1499,41.5,3.6,140,High,11759.0,77.49,Good,62.2085,0,
7998,M22857,M,Packaging,Morning,301.0,312.2,11.199999999999989,80,2710,9.7,6.95,143,Medium,6335.0,56.11,Good,26.286999999999995,1,
7999,L55178,L,Packaging,Night,300.9,312.1,11.200000000000045,55,1359,51.7,9.6,146,Medium,8942.0,71.38,Average,70.2603,0,
8000,M22859,M,Cooling,Morning,300.9,312.1,11.200000000000045,48,1617,31.0,2.34,148,Medium,8083.0,127.98,Good,50.127,0,
8001,M22860,M,Testing,Morning,300.8,312.0,11.199999999999989,59,1443,53.3,6.13,151,High,6600.0,94.01,Poor,76.91189999999999,0,
8002,L55181,L,Assembly,Morning,300.8,312.0,11.199999999999989,54,1374,50.2,9.31,154,Medium,5951.0,74.51,Good,68.9748,0,
8003,M22862,M,Production,Evening,300.9,312.1,11.200000000000045,79,1851,23.0,2.59,156,Low,1734.0,83.16,Good,42.573,0,
8004,M22863,M,Testing,Evening,300.8,312.0,11.199999999999989,88,1274,67.3,4.3,159,Medium,4914.0,55.71,Poor,85.7402,0,
8005,L55184,L,Cooling,Night,300.9,312.0,11.100000000000023,57,1533,44.0,2.11,162,Low,1267.0,47.3,Average,67.452,0,
8006,L55185,L,Packaging,Night,300.8,312.0,11.199999999999989,70,1477,37.3,6.78,164,Low,4176.0,47.61,Good,55.0921,0,
8007,L55186,L,Production,Evening,300.9,312.1,11.200000000000045,57,1462,46.0,7.02,166,Low,8490.0,123.82,Poor,67.252,0,
8008,M22867,M,Production,Morning,301.0,312.1,11.100000000000023,88,1664,28.4,6.98,168,Low,7058.0,45.15,Average,47.2576,0,
8009,L55188,L,Production,Evening,300.8,311.9,11.099999999999966,54,1414,41.1,5.88,171,Low,5542.0,138.45,Average,58.1154,0,
8010,H37423,H,Assembly,Evening,300.9,312.0,11.100000000000023,53,2129,17.8,7.72,173,Low,9647.0,78.42,Poor,37.89620000000001,0,
8011,L55190,L,Packaging,Morning,300.8,311.8,11.0,86,1323,61.1,1.32,178,Medium,6460.0,89.35,Good,80.8353,0,
8012,L55191,L,Packaging,Night,300.8,311.8,11.0,54,1427,43.3,9.62,180,Medium,6799.0,99.43,Good,61.7891,0,
8013,M22872,M,Packaging,Evening,300.9,312.0,11.100000000000023,36,1375,56.1,3.0,182,High,3605.0,59.81,Average,77.1375,0,
8014,M22873,M,Packaging,Night,300.9,312.0,11.100000000000023,39,1402,50.7,2.09,185,Low,902.0,136.42,Good,71.0814,0,
8015,L55194,L,Testing,Evening,300.9,312.0,11.100000000000023,34,1500,44.2,9.47,188,Medium,7727.0,99.08,Poor,66.3,0,
8016,M22875,M,Production,Evening,301.0,312.0,11.0,85,1558,37.5,8.47,190,High,8992.0,136.94,Good,58.425,0,
8017,M22876,M,Production,Night,300.9,312.0,11.100000000000023,47,1447,41.4,7.88,193,Low,602.0,85.98,Good,59.90579999999999,0,
8018,L55197,L,Production,Night,301.0,312.0,11.0,35,1518,39.3,1.94,196,Medium,5925.0,25.07,Good,59.657399999999996,0,
8019,L55198,L,Cooling,Morning,301.0,311.9,10.899999999999977,40,1889,23.5,8.27,198,Medium,10705.0,24.05,Average,44.3915,0,
8020,L55199,L,Packaging,Morning,301.0,312.1,11.100000000000023,73,1675,30.7,6.48,200,Low,8039.0,60.0,Good,51.4225,0,
8021,H37434,H,Testing,Evening,300.9,312.0,11.100000000000023,38,1720,27.9,7.59,202,High,6132.0,130.15,Good,47.988,0,
8022,M22881,M,Testing,Evening,301.0,312.0,11.0,30,1499,34.6,9.8,207,Medium,7506.0,54.64,Poor,51.8654,0,
8023,L55202,L,Cooling,Morning,300.9,312.0,11.100000000000023,66,1441,43.8,2.75,210,Low,4819.0,82.98,Poor,63.11579999999999,0,
8024,H37437,H,Cooling,Morning,300.9,312.0,11.100000000000023,41,1397,42.7,5.54,212,Low,7848.0,46.2,Good,59.651900000000005,0,
8025,L55204,L,Production,Evening,300.9,312.0,11.100000000000023,66,1493,38.7,7.78,217,Low,11259.0,117.51,Good,57.77910000000001,0,
8026,M22885,M,Production,Morning,300.8,312.0,11.199999999999989,34,1422,50.7,4.9,219,Low,2970.0,107.07,Good,72.09540000000001,0,
8027,L55206,L,Production,Night,300.7,311.9,11.199999999999989,70,1399,50.2,1.49,222,Medium,4858.0,137.32,Poor,70.2298,1,
8028,L55207,L,Production,Evening,300.6,311.9,11.299999999999955,73,1425,44.9,2.0,224,Medium,6068.0,66.16,Average,63.9825,0,
8029,L55208,L,Production,Evening,300.6,311.8,11.199999999999989,33,1501,44.8,6.42,226,Low,11759.0,148.04,Average,67.2448,0,
8030,M22889,M,Packaging,Evening,300.6,311.9,11.299999999999955,63,1629,35.3,3.57,0,High,9710.0,134.1,Poor,57.503699999999995,0,
8031,L55210,L,Testing,Evening,300.6,312.0,11.399999999999977,26,1490,42.2,2.24,3,Low,1198.0,78.3,Average,62.87800000000001,0,
8032,L55211,L,Packaging,Night,300.7,312.0,11.300000000000011,76,1550,32.4,4.06,5,Low,3269.0,131.84,Good,50.22,0,
8033,L55212,L,Testing,Morning,300.8,312.0,11.199999999999989,35,1416,46.5,2.81,7,Low,482.0,75.23,Good,65.844,0,
8034,L55213,L,Assembly,Evening,300.7,311.9,11.199999999999989,61,1485,38.8,1.22,9,Medium,7890.0,122.38,Poor,57.617999999999995,0,
8035,L55214,L,Assembly,Evening,300.7,311.8,11.100000000000023,46,1564,36.8,2.37,11,Low,4040.0,66.81,Average,57.5552,0,
8036,L55215,L,Assembly,Evening,300.7,311.7,11.0,76,1910,19.7,8.95,13,Low,9685.0,53.19,Poor,37.627,0,
8037,L55216,L,Testing,Evening,300.7,311.7,11.0,29,1460,46.1,1.11,15,Low,7552.0,115.89,Poor,67.306,0,
8038,L55217,L,Cooling,Night,300.7,311.8,11.100000000000023,26,1603,34.1,7.96,17,Medium,11619.0,145.4,Good,54.6623,0,
8039,L55218,L,Packaging,Morning,300.7,311.8,11.100000000000023,29,1486,47.3,7.78,19,High,6552.0,114.44,Good,70.2878,0,
8040,L55219,L,Cooling,Night,300.8,311.9,11.099999999999966,56,1560,31.8,6.08,21,Low,9944.0,146.94,Average,49.608,0,
8041,L55220,L,Testing,Evening,300.8,311.9,11.099999999999966,43,1498,39.3,2.88,23,Low,4371.0,139.67,Good,58.871399999999994,0,
8042,H37455,H,Production,Evening,300.8,311.9,11.099999999999966,28,1431,48.5,8.9,25,Medium,4423.0,75.42,Good,69.4035,0,
8043,L55222,L,Cooling,Night,300.8,311.9,11.099999999999966,70,1486,45.1,5.28,30,Medium,10686.0,85.65,Good,67.0186,0,
8044,L55223,L,Testing,Evening,300.7,311.9,11.199999999999989,50,1486,35.8,2.56,32,Low,2138.0,44.76,Average,53.1988,0,
8045,L55224,L,Assembly,Night,300.7,311.8,11.100000000000023,74,1441,38.1,4.86,34,High,5561.0,77.09,Poor,54.9021,0,
8046,M22905,M,Production,Night,300.7,311.9,11.199999999999989,50,1366,55.1,2.75,36,Medium,8163.0,119.74,Good,75.26660000000001,0,
8047,L55226,L,Assembly,Morning,300.6,311.8,11.199999999999989,56,1471,41.4,4.38,39,Low,2085.0,87.92,Average,60.8994,0,
8048,L55227,L,Cooling,Morning,300.6,311.9,11.299999999999955,68,1463,38.2,5.47,41,Medium,1362.0,146.55,Average,55.88660000000001,0,
8049,L55228,L,Cooling,Morning,300.6,311.9,11.299999999999955,50,1413,41.3,4.24,43,High,5831.0,34.94,Average,58.356899999999996,0,
8050,H37463,H,Packaging,Morning,300.6,311.9,11.299999999999955,85,1604,30.5,6.91,45,Medium,5216.0,86.01,Average,48.922,0,
8051,L55230,L,Packaging,Night,300.7,312.0,11.300000000000011,75,1401,51.1,9.42,50,Low,10003.0,89.17,Good,71.59110000000001,0,
8052,L55231,L,Testing,Evening,300.6,311.8,11.199999999999989,83,1652,27.2,4.13,52,Low,449.0,39.35,Good,44.934400000000004,0,
8053,L55232,L,Cooling,Night,300.5,311.9,11.399999999999977,62,1403,45.7,4.2,54,Low,540.0,123.62,Good,64.11710000000001,0,
8054,L55233,L,Assembly,Evening,300.5,311.9,11.399999999999977,50,1887,21.7,7.64,56,Low,2908.0,126.36,Poor,40.947900000000004,0,
8055,L55234,L,Packaging,Morning,300.4,311.8,11.400000000000034,69,1405,47.9,5.78,58,Medium,2662.0,136.66,Average,67.2995,0,
8056,H37469,H,Assembly,Evening,300.2,311.6,11.400000000000034,55,1496,41.1,4.86,60,Medium,3252.0,141.82,Poor,61.4856,0,
8057,L55236,L,Testing,Evening,300.1,311.5,11.399999999999977,69,1499,43.4,8.32,65,Medium,9676.0,117.17,Good,65.0566,0,
8058,L55237,L,Assembly,Night,300.2,311.5,11.300000000000011,55,1549,37.2,9.02,67,High,8579.0,129.43,Average,57.622800000000005,0,
8059,L55238,L,Assembly,Morning,300.3,311.6,11.300000000000011,85,1515,44.9,6.32,69,Low,10347.0,29.49,Average,68.0235,0,
8060,L55239,L,Production,Night,300.2,311.6,11.400000000000034,72,1540,37.7,2.67,71,High,9289.0,69.9,Average,58.05800000000001,0,
8061,H37474,H,Testing,Evening,300.2,311.5,11.300000000000011,69,1426,44.3,5.2,73,Medium,2433.0,57.05,Good,63.1718,0,
8062,M22921,M,Packaging,Evening,300.2,311.6,11.400000000000034,84,1465,41.4,5.54,78,Low,9714.0,123.2,Good,60.651,0,
8063,M22922,M,Production,Evening,300.3,311.6,11.300000000000011,85,1359,54.1,4.89,81,Medium,173.0,60.11,Good,73.5219,0,
8064,M22923,M,Cooling,Night,300.3,311.7,11.399999999999977,76,1551,36.4,3.36,84,Low,9754.0,85.14,Average,56.456399999999995,0,
8065,L55244,L,Cooling,Night,300.5,311.8,11.300000000000011,76,1596,34.8,5.25,87,Medium,11486.0,75.09,Average,55.5408,0,
8066,M22925,M,Packaging,Night,300.5,311.9,11.399999999999977,86,1670,26.3,5.02,89,Medium,7644.0,118.61,Good,43.921,0,
8067,L55246,L,Testing,Morning,300.4,311.9,11.5,50,1868,21.3,2.89,92,Low,7049.0,94.98,Good,39.7884,0,
8068,M22927,M,Cooling,Evening,300.6,312.0,11.399999999999977,73,1490,39.8,9.13,94,Medium,2305.0,71.31,Good,59.30199999999999,0,
8069,M22928,M,Cooling,Night,300.5,311.9,11.399999999999977,68,1676,35.2,8.97,97,Medium,8721.0,37.03,Average,58.995200000000004,0,
8070,M22929,M,Cooling,Night,300.5,311.9,11.399999999999977,60,1875,22.1,7.84,100,Low,1571.0,41.23,Average,41.4375,0,
8071,M22930,M,Testing,Night,300.5,312.0,11.5,77,1867,23.0,4.61,103,Low,3581.0,113.8,Poor,42.941,0,
8072,L55251,L,Cooling,Night,300.5,312.0,11.5,68,1646,29.5,4.33,106,Low,7638.0,24.36,Average,48.557,0,
8073,H37486,H,Packaging,Night,300.5,312.0,11.5,46,1375,43.2,7.45,108,Medium,3280.0,77.01,Good,59.400000000000006,0,
8074,L55253,L,Packaging,Night,300.5,312.0,11.5,26,1558,36.7,6.47,113,High,1830.0,114.89,Good,57.1786,0,
8075,L55254,L,Packaging,Night,300.4,312.0,11.600000000000023,31,1631,34.9,6.41,115,High,135.0,67.43,Good,56.921899999999994,0,
8076,L55255,L,Production,Morning,300.4,312.0,11.600000000000023,40,1366,43.0,2.12,117,Medium,1120.0,104.59,Good,58.738,0,
8077,L55256,L,Packaging,Night,300.3,311.8,11.5,68,1360,48.0,6.56,119,Medium,5634.0,119.97,Average,65.28,0,
8078,L55257,L,Assembly,Morning,300.3,311.8,11.5,89,1547,39.7,9.12,121,Low,10289.0,134.41,Good,61.4159,0,
8079,L55258,L,Cooling,Morning,300.3,311.7,11.399999999999977,85,1571,31.2,1.77,123,Medium,7261.0,49.17,Good,49.0152,0,
8080,L55259,L,Packaging,Evening,300.2,311.5,11.300000000000011,54,1528,36.1,4.05,125,Low,8109.0,111.55,Average,55.1608,0,
8081,H37494,H,Testing,Evening,300.2,311.5,11.300000000000011,66,1432,43.6,5.58,127,Low,11052.0,92.64,Good,62.4352,0,
8082,L55261,L,Testing,Morning,300.2,311.6,11.400000000000034,49,1356,53.5,7.17,132,Medium,3217.0,79.68,Good,72.546,0,
8083,H37496,H,Testing,Morning,300.1,311.5,11.399999999999977,81,1422,46.2,1.81,134,Low,2635.0,74.41,Average,65.69640000000001,0,
8084,L55263,L,Production,Night,300.1,311.4,11.299999999999955,56,1438,42.2,8.86,139,Medium,4814.0,133.47,Poor,60.683600000000006,0,
8085,L55264,L,Testing,Morning,300.2,311.4,11.199999999999989,74,1483,44.4,1.36,141,Medium,8437.0,43.3,Good,65.84519999999999,0,
8086,L55265,L,Production,Night,300.2,311.4,11.199999999999989,34,1331,49.8,8.72,143,Low,5063.0,121.2,Average,66.2838,0,
8087,L55266,L,Cooling,Night,300.2,311.4,11.199999999999989,46,1463,37.5,1.25,145,Low,6191.0,29.95,Average,54.8625,0,
8088,L55267,L,Assembly,Evening,300.1,311.4,11.299999999999955,65,1446,40.6,2.38,147,High,1126.0,91.22,Average,58.7076,0,
8089,L55268,L,Testing,Morning,300.1,311.4,11.299999999999955,71,1356,45.7,8.2,149,Medium,3765.0,40.8,Average,61.96920000000001,0,
8090,L55269,L,Testing,Night,300.1,311.3,11.199999999999989,38,1676,30.3,8.74,151,Low,1386.0,79.74,Poor,50.7828,0,
8091,L55270,L,Production,Morning,300.1,311.4,11.299999999999955,27,1910,23.0,9.84,153,Low,2946.0,82.71,Good,43.93,0,
8092,L55271,L,Production,Night,300.2,311.6,11.400000000000034,77,1375,56.9,2.04,155,Medium,8612.0,115.17,Good,78.2375,0,
8093,M22952,M,Assembly,Evening,300.2,311.6,11.400000000000034,40,1513,40.8,5.74,157,Medium,7874.0,47.17,Average,61.730399999999996,0,
8094,L55273,L,Packaging,Night,300.2,311.6,11.400000000000034,85,1511,35.7,1.69,160,Low,2393.0,58.35,Average,53.9427,0,
8095,H37508,H,Production,Evening,300.2,311.6,11.400000000000034,52,1662,28.8,2.41,162,Low,1712.0,85.12,Good,47.8656,0,
8096,L55275,L,Assembly,Evening,300.2,311.7,11.5,59,1493,48.3,2.57,167,High,576.0,118.34,Average,72.11189999999999,0,
8097,M22956,M,Cooling,Evening,300.2,311.7,11.5,26,1555,37.4,1.57,169,Medium,7526.0,90.78,Good,58.157,0,
8098,L55277,L,Testing,Evening,300.3,311.7,11.399999999999977,85,1452,41.5,9.04,172,High,11456.0,123.23,Poor,60.258,0,
8099,L55278,L,Testing,Evening,300.2,311.6,11.400000000000034,80,1500,39.0,2.14,174,Medium,10118.0,105.11,Average,58.5,0,
8100,L55279,L,Assembly,Morning,300.2,311.7,11.5,79,1603,30.5,6.66,176,High,9074.0,139.49,Good,48.8915,0,
8101,L55280,L,Assembly,Morning,300.3,311.7,11.399999999999977,42,1682,27.8,6.63,178,Low,2047.0,106.94,Average,46.7596,0,
8102,L55281,L,Testing,Night,300.3,311.8,11.5,73,1567,37.7,2.79,180,Medium,3431.0,65.03,Average,59.075900000000004,0,
8103,L55282,L,Production,Evening,300.3,311.8,11.5,66,1413,46.0,9.99,182,Low,5360.0,33.1,Good,64.998,0,
8104,M22963,M,Packaging,Evening,300.3,311.9,11.599999999999966,31,1429,41.6,4.13,184,Medium,6166.0,111.56,Poor,59.446400000000004,0,
8105,L55284,L,Cooling,Morning,300.3,311.9,11.599999999999966,28,1692,31.5,9.15,187,Low,7747.0,147.73,Good,53.298,0,
8106,L55285,L,Packaging,Morning,300.4,311.9,11.5,67,1476,48.7,9.53,189,Low,5569.0,83.39,Good,71.88119999999999,0,
8107,M22966,M,Packaging,Evening,300.4,312.0,11.600000000000023,83,1596,30.4,9.54,191,High,1693.0,37.56,Average,48.51839999999999,0,
8108,H37521,H,Packaging,Morning,300.3,311.9,11.599999999999966,73,1390,49.0,7.78,194,High,10039.0,61.64,Average,68.11,0,
8109,M22968,M,Testing,Morning,300.3,311.8,11.5,84,1607,33.7,3.28,199,Low,10325.0,73.34,Good,54.1559,0,
8110,L55289,L,Packaging,Evening,300.3,311.7,11.399999999999977,30,1821,26.3,2.09,202,Medium,7804.0,37.86,Average,47.892300000000006,0,
8111,H37524,H,Production,Evening,300.3,311.8,11.5,44,2141,18.5,6.13,204,Low,6254.0,63.17,Good,39.6085,0,
8112,M22971,M,Production,Evening,300.4,311.8,11.400000000000034,55,1553,33.1,4.24,209,Low,356.0,123.85,Average,51.404300000000006,1,
8113,M22972,M,Production,Night,300.4,311.8,11.400000000000034,46,1442,45.1,8.48,0,Medium,6612.0,61.22,Good,65.0342,0,
8114,L55293,L,Assembly,Evening,300.4,311.7,11.300000000000011,56,1459,45.6,7.7,3,Low,3091.0,149.82,Average,66.53040000000001,0,
8115,H37528,H,Cooling,Night,300.4,311.8,11.400000000000034,71,2496,13.5,3.49,5,High,1517.0,57.81,Average,33.696,0,
8116,L55295,L,Production,Morning,300.4,311.8,11.400000000000034,58,1367,57.2,1.15,10,Low,7860.0,32.89,Good,78.1924,0,
8117,L55296,L,Packaging,Evening,300.3,311.8,11.5,51,2004,19.6,3.14,12,Medium,8065.0,122.47,Good,39.278400000000005,0,
8118,L55297,L,Assembly,Morning,300.3,311.7,11.399999999999977,68,1406,47.5,6.1,14,Medium,4214.0,35.74,Good,66.785,0,
8119,L55298,L,Testing,Morning,300.3,311.8,11.5,54,1548,33.0,1.71,16,Low,8401.0,26.19,Poor,51.084,0,
8120,L55299,L,Production,Night,300.3,311.7,11.399999999999977,57,1333,55.2,6.92,18,Low,2652.0,71.49,Good,73.58160000000001,0,
8121,L55300,L,Packaging,Evening,300.2,311.6,11.400000000000034,51,1767,26.4,7.05,20,Medium,9349.0,137.21,Poor,46.648799999999994,0,
8122,L55301,L,Packaging,Night,300.2,311.6,11.400000000000034,80,1827,27.0,2.52,22,Medium,5507.0,94.16,Good,49.329,0,
8123,M22982,M,Testing,Morning,300.2,311.6,11.400000000000034,47,1533,46.4,6.37,24,Low,4833.0,139.31,Good,71.13119999999999,0,
8124,H37537,H,Assembly,Night,300.2,311.5,11.300000000000011,67,1515,36.8,6.46,27,Medium,2142.0,133.55,Poor,55.751999999999995,0,
8125,L55304,L,Packaging,Evening,300.2,311.4,11.199999999999989,78,1568,41.0,5.3,32,Low,2281.0,29.87,Average,64.288,0,
8126,L55305,L,Cooling,Evening,300.2,311.4,11.199999999999989,77,1452,47.8,9.58,34,Low,4592.0,27.25,Average,69.40559999999999,0,
8127,L55306,L,Production,Morning,300.2,311.4,11.199999999999989,64,1433,37.9,1.97,36,Low,3658.0,58.72,Poor,54.3107,0,
8128,M22987,M,Assembly,Evening,300.1,311.3,11.199999999999989,84,1650,33.8,4.66,38,Low,9913.0,134.81,Poor,55.769999999999996,0,
8129,L55308,L,Production,Night,300.1,311.4,11.299999999999955,33,1629,31.3,8.95,41,Medium,3758.0,85.65,Good,50.987700000000004,0,
8130,L55309,L,Production,Night,300.0,311.3,11.300000000000011,34,1520,39.2,4.48,43,Medium,2794.0,144.53,Good,59.58400000000001,0,
8131,H37544,H,Testing,Morning,300.0,311.2,11.199999999999989,34,1393,43.1,4.82,45,High,3984.0,58.82,Good,60.0383,0,
8132,H37545,H,Cooling,Morning,299.9,311.2,11.300000000000011,54,1364,49.6,7.01,50,Medium,4880.0,78.03,Average,67.65440000000001,0,
8133,M22992,M,Cooling,Night,299.9,311.3,11.400000000000034,34,1389,50.0,6.99,55,High,3384.0,23.37,Good,69.45,0,
8134,L55313,L,Testing,Morning,299.8,311.1,11.300000000000011,82,1466,46.1,1.21,58,Medium,6052.0,133.58,Average,67.5826,0,
8135,L55314,L,Production,Night,299.7,311.1,11.400000000000034,60,1650,32.4,5.1,60,Medium,7617.0,40.8,Poor,53.46,0,
8136,L55315,L,Cooling,Night,299.6,311.0,11.399999999999977,68,1554,36.3,4.0,62,High,6262.0,148.25,Average,56.410199999999996,0,
8137,M22996,M,Production,Night,299.6,310.9,11.299999999999955,81,1474,39.7,6.65,64,Medium,5206.0,59.58,Good,58.5178,0,
8138,H37551,H,Assembly,Night,299.5,310.8,11.300000000000011,67,1600,32.4,6.0,67,Low,2266.0,142.88,Good,51.84,0,
8139,L55318,L,Testing,Morning,299.5,310.8,11.300000000000011,47,1356,54.9,6.86,72,Medium,4497.0,107.14,Good,74.44439999999999,0,
8140,L55319,L,Testing,Night,299.5,310.8,11.300000000000011,28,1571,38.2,6.88,74,High,7768.0,94.74,Good,60.01220000000001,0,
8141,L55320,L,Cooling,Evening,299.6,310.9,11.299999999999955,36,1658,28.0,3.29,76,Medium,3492.0,35.63,Good,46.424,0,
8142,L55321,L,Assembly,Morning,299.6,310.8,11.199999999999989,73,1393,49.9,3.22,78,Medium,10562.0,33.54,Good,69.5107,0,
8143,M23002,M,Production,Night,299.7,311.0,11.300000000000011,48,1448,49.8,4.33,80,Medium,3811.0,54.57,Average,72.1104,0,
8144,L55323,L,Cooling,Morning,299.7,310.9,11.199999999999989,37,1477,40.4,3.18,83,High,5979.0,66.48,Poor,59.67079999999999,0,
8145,M23004,M,Production,Evening,299.7,311.0,11.300000000000011,58,1506,42.7,7.15,85,Low,1686.0,100.2,Poor,64.3062,0,
8146,M23005,M,Assembly,Evening,299.7,310.9,11.199999999999989,33,1685,32.1,6.43,88,Medium,9506.0,41.82,Good,54.0885,0,
8147,L55326,L,Packaging,Night,299.6,310.9,11.299999999999955,34,1533,31.8,2.95,91,Low,7238.0,110.03,Average,48.7494,0,
8148,L55327,L,Cooling,Evening,299.5,310.8,11.300000000000011,89,1447,41.0,8.96,93,Medium,7762.0,27.29,Average,59.327,0,
8149,M23008,M,Cooling,Night,299.5,310.7,11.199999999999989,78,1488,39.5,5.15,95,Medium,7504.0,132.47,Average,58.776,0,
8150,M23009,M,Testing,Night,299.6,310.8,11.199999999999989,67,1427,50.4,2.14,98,Low,9937.0,134.02,Average,71.9208,0,
8151,M23010,M,Packaging,Morning,299.5,310.7,11.199999999999989,83,1424,41.3,2.92,101,Low,9642.0,136.5,Poor,58.8112,0,
8152,L55331,L,Cooling,Night,299.5,310.7,11.199999999999989,83,1472,40.9,5.86,104,Medium,11490.0,75.2,Good,60.2048,0,
8153,L55332,L,Production,Night,299.5,310.7,11.199999999999989,85,1438,45.7,4.05,106,Low,8656.0,36.93,Average,65.7166,0,
8154,L55333,L,Assembly,Night,299.6,310.8,11.199999999999989,62,1507,42.4,8.66,108,Low,4039.0,86.25,Average,63.8968,0,
8155,L55334,L,Packaging,Night,299.6,310.7,11.099999999999966,32,1393,52.1,5.45,110,Medium,3299.0,118.59,Good,72.5753,0,
8156,L55335,L,Testing,Night,299.5,310.8,11.300000000000011,89,1283,52.4,9.24,112,Low,9918.0,54.97,Good,67.22919999999999,0,
8157,L55336,L,Testing,Night,299.6,310.8,11.199999999999989,29,1644,30.9,1.92,114,Low,11493.0,106.71,Good,50.7996,0,
8158,L55337,L,Production,Night,299.6,310.8,11.199999999999989,67,1498,46.9,7.02,116,High,9937.0,22.44,Poor,70.25619999999999,0,
8159,L55338,L,Assembly,Morning,299.6,310.8,11.199999999999989,84,1400,40.8,8.97,118,Low,7041.0,125.65,Poor,57.11999999999999,0,
8160,H37573,H,Testing,Morning,299.6,310.9,11.299999999999955,50,1679,31.2,3.64,120,Low,1081.0,48.3,Average,52.3848,0,
8161,M23020,M,Testing,Night,299.7,311.1,11.400000000000034,35,1618,30.3,2.22,125,Medium,10687.0,138.61,Average,49.025400000000005,0,
8162,H37575,H,Assembly,Morning,299.6,311.0,11.399999999999977,58,1714,30.2,5.11,128,Medium,10328.0,90.52,Good,51.7628,0,
8163,L55342,L,Packaging,Night,299.6,311.0,11.399999999999977,26,1574,35.0,9.65,133,High,3652.0,68.81,Average,55.09,0,
8164,L55343,L,Cooling,Night,299.7,311.1,11.400000000000034,45,1574,36.4,6.7,135,High,1021.0,115.84,Good,57.2936,0,
8165,L55344,L,Cooling,Evening,299.6,310.9,11.299999999999955,50,1472,40.9,6.8,137,Medium,3758.0,60.69,Good,60.2048,0,
8166,L55345,L,Assembly,Morning,299.6,311.0,11.399999999999977,29,1552,33.2,7.04,139,Low,4095.0,112.96,Poor,51.5264,0,
8167,L55346,L,Assembly,Evening,299.7,311.1,11.400000000000034,33,1603,31.4,1.36,141,Low,7164.0,60.63,Average,50.334199999999996,0,
8168,H37581,H,Assembly,Night,299.7,311.1,11.400000000000034,74,1353,47.1,5.01,143,Low,5152.0,130.15,Average,63.7263,0,
8169,L55348,L,Production,Night,299.7,311.1,11.400000000000034,34,1690,30.6,1.7,148,Low,5506.0,147.54,Good,51.714,0,
8170,M23029,M,Production,Night,299.8,311.2,11.399999999999977,82,1745,26.3,3.84,150,Medium,4377.0,105.51,Good,45.8935,0,
8171,L55350,L,Assembly,Morning,299.9,311.3,11.400000000000034,34,1522,45.7,8.39,153,Medium,1574.0,89.95,Average,69.5554,0,
8172,H37585,H,Production,Morning,300.0,311.4,11.399999999999977,60,1641,34.5,6.91,155,Low,7198.0,79.79,Good,56.6145,0,
8173,L55352,L,Cooling,Morning,299.9,311.4,11.5,80,1596,28.9,9.96,160,Medium,10360.0,140.79,Good,46.124399999999994,0,
8174,H37587,H,Assembly,Morning,299.9,311.4,11.5,86,1497,37.0,2.55,162,Low,3867.0,76.91,Good,55.389,0,
8175,L55354,L,Cooling,Evening,299.9,311.3,11.400000000000034,61,1371,52.3,4.57,167,Low,11144.0,125.31,Good,71.7033,0,
8176,M23035,M,Cooling,Evening,299.9,311.3,11.400000000000034,65,1445,41.2,8.29,169,Medium,6819.0,20.5,Good,59.534000000000006,0,
8177,L55356,L,Production,Morning,299.8,311.2,11.399999999999977,72,1564,40.0,2.94,172,Low,8694.0,136.02,Good,62.56,0,
8178,L55357,L,Testing,Morning,299.7,311.1,11.400000000000034,46,1439,44.9,2.38,174,Low,9439.0,70.28,Average,64.6111,0,
